# Virtual Drums debug log (per finger per frame)
# measured_fps=15.13
# smoothing_frames=2  velocity_delta_frames=1
# STRIKE_SPEED_THRESHOLD(px/s)=130.0  DECEL_SPEED_THRESHOLD(px/s)=60.0
# CONTACT_BAND_PX=25.0  arm_clearance_px=13.9
# strike_axis=y  approach_sign=1
# contact_zeros: right_thumb=391.0, right_index=407.0, right_middle=411.0, right_ring=412.0, right_pinky=409.0, left_thumb=414.0, left_index=407.0, left_middle=404.0, left_ring=414.0, left_pinky=418.0
# events: warmup/vel_warmup/dt_zero/approach/medium/FIRE/impact_noarm/impact_noreach/slow_stop
ts_ms,finger,hand,raw_y,smoothed_y,velocity_pxps,depth,armed,was_fast,deepest_y,contact_zero_y,arm_line_y,event,fired,strike_speed
18905,left_pinky,Left,416.00,417.50,-8.06,417.50,0,0,,418.00,404.07,slow_stop,0,
18968,right_thumb,Right,392.00,392.00,-7.94,392.00,0,0,,391.00,377.07,slow_stop,0,
18968,right_index,Right,408.00,408.50,0.00,408.50,0,0,,407.00,393.07,slow_stop,0,
18968,right_middle,Right,416.00,414.50,15.87,414.50,0,0,,411.00,397.07,slow_stop,0,
18968,right_ring,Right,417.00,416.00,7.94,416.00,0,0,,412.00,398.07,slow_stop,0,
18968,right_pinky,Right,411.00,410.50,0.00,410.50,0,0,,409.00,395.07,slow_stop,0,
18968,left_thumb,Left,418.00,417.00,15.87,417.00,0,0,,414.00,400.07,slow_stop,0,
18968,left_index,Left,409.00,410.00,23.81,410.00,0,0,,407.00,393.07,slow_stop,0,
18968,left_middle,Left,405.00,405.50,-15.87,405.50,0,0,,404.00,390.07,slow_stop,0,
18968,left_ring,Left,414.00,413.00,23.81,413.00,0,0,,414.00,400.07,slow_stop,0,
18968,left_pinky,Left,416.00,416.00,-23.81,416.00,0,0,,418.00,404.07,slow_stop,0,
19047,right_thumb,Right,393.00,392.50,6.33,392.50,0,0,,391.00,377.07,slow_stop,0,
19047,right_index,Right,405.00,406.50,-25.32,406.50,0,0,,407.00,393.07,slow_stop,0,
19047,right_middle,Right,408.00,412.00,-31.65,412.00,0,0,,411.00,397.07,slow_stop,0,
19047,right_ring,Right,415.00,416.00,0.00,416.00,0,0,,412.00,398.07,slow_stop,0,
19047,right_pinky,Right,409.00,410.00,-6.33,410.00,0,0,,409.00,395.07,slow_stop,0,
19047,left_thumb,Left,422.00,420.00,37.97,420.00,0,0,,414.00,400.07,slow_stop,0,
19047,left_index,Left,408.00,408.50,-18.99,408.50,0,0,,407.00,393.07,slow_stop,0,
19047,left_middle,Left,408.00,406.50,12.66,406.50,0,0,,404.00,390.07,slow_stop,0,
19047,left_ring,Left,414.00,414.00,12.66,414.00,0,0,,414.00,400.07,slow_stop,0,
19047,left_pinky,Left,418.00,417.00,12.66,417.00,0,0,,418.00,404.07,slow_stop,0,
19108,right_thumb,Right,392.00,392.50,0.00,392.50,0,0,,391.00,377.07,slow_stop,0,
19108,right_index,Right,406.00,405.50,-16.39,405.50,0,0,,407.00,393.07,slow_stop,0,
19108,right_middle,Right,409.00,408.50,-57.38,408.50,0,0,,411.00,397.07,slow_stop,0,
19108,right_ring,Right,414.00,414.50,-24.59,414.50,0,0,,412.00,398.07,slow_stop,0,
19108,right_pinky,Right,411.00,410.00,0.00,410.00,0,0,,409.00,395.07,slow_stop,0,
19108,left_thumb,Left,419.00,420.50,8.20,420.50,0,0,,414.00,400.07,slow_stop,0,
19108,left_index,Left,410.00,409.00,8.20,409.00,0,0,,407.00,393.07,slow_stop,0,
19108,left_middle,Left,407.00,407.50,16.39,407.50,0,0,,404.00,390.07,slow_stop,0,
19108,left_ring,Left,414.00,414.00,0.00,414.00,0,0,,414.00,400.07,slow_stop,0,
19108,left_pinky,Left,419.00,418.50,24.59,418.50,0,0,,418.00,404.07,slow_stop,0,
19187,right_thumb,Right,395.00,393.50,12.66,393.50,0,0,,391.00,377.07,slow_stop,0,
19187,right_index,Right,406.00,406.00,6.33,406.00,0,0,,407.00,393.07,slow_stop,0,
19187,right_middle,Right,410.00,409.50,12.66,409.50,0,0,,411.00,397.07,slow_stop,0,
19187,right_ring,Right,419.00,416.50,25.32,416.50,0,0,,412.00,398.07,slow_stop,0,
19187,right_pinky,Right,412.00,411.50,18.99,411.50,0,0,,409.00,395.07,slow_stop,0,
19187,left_thumb,Left,414.00,416.50,-50.63,416.50,0,0,,414.00,400.07,slow_stop,0,
19187,left_index,Left,404.00,407.00,-25.32,407.00,0,0,,407.00,393.07,slow_stop,0,
19187,left_middle,Left,404.00,405.50,-25.32,405.50,0,0,,404.00,390.07,slow_stop,0,
19187,left_ring,Left,414.00,414.00,0.00,414.00,0,0,,414.00,400.07,slow_stop,0,
19187,left_pinky,Left,417.00,418.00,-6.33,418.00,0,0,,418.00,404.07,slow_stop,0,
19250,right_thumb,Right,394.00,394.50,15.87,394.50,0,0,,391.00,377.07,slow_stop,0,
19250,right_index,Right,409.00,407.50,23.81,407.50,0,0,,407.00,393.07,slow_stop,0,
19250,right_middle,Right,411.00,410.50,15.87,410.50,0,0,,411.00,397.07,slow_stop,0,
19250,right_ring,Right,417.00,418.00,23.81,418.00,0,0,,412.00,398.07,slow_stop,0,
19250,right_pinky,Right,412.00,412.00,7.94,412.00,0,0,,409.00,395.07,slow_stop,0,
19250,left_thumb,Left,414.00,414.00,-39.68,414.00,0,0,,414.00,400.07,slow_stop,0,
19250,left_index,Left,405.00,404.50,-39.68,404.50,0,0,,407.00,393.07,slow_stop,0,
19250,left_middle,Left,403.00,403.50,-31.75,403.50,0,0,,404.00,390.07,slow_stop,0,
19250,left_ring,Left,415.00,414.50,7.94,414.50,0,0,,414.00,400.07,slow_stop,0,
19250,left_pinky,Left,417.00,417.00,-15.87,417.00,0,0,,418.00,404.07,slow_stop,0,
19312,right_thumb,Right,390.00,392.00,-40.32,392.00,0,0,,391.00,377.07,slow_stop,0,
19312,right_index,Right,406.00,407.50,0.00,407.50,0,0,,407.00,393.07,slow_stop,0,
19312,right_middle,Right,409.00,410.00,-8.06,410.00,0,0,,411.00,397.07,slow_stop,0,
19312,right_ring,Right,416.00,416.50,-24.19,416.50,0,0,,412.00,398.07,slow_stop,0,
19312,right_pinky,Right,411.00,411.50,-8.06,411.50,0,0,,409.00,395.07,slow_stop,0,
19312,left_thumb,Left,420.00,417.00,48.39,417.00,0,0,,414.00,400.07,slow_stop,0,
19312,left_index,Left,407.00,406.00,24.19,406.00,0,0,,407.00,393.07,slow_stop,0,
19312,left_middle,Left,405.00,404.00,8.06,404.00,0,0,,404.00,390.07,slow_stop,0,
19312,left_ring,Left,413.00,414.00,-8.06,414.00,0,0,,414.00,400.07,slow_stop,0,
19312,left_pinky,Left,417.00,417.00,0.00,417.00,0,0,,418.00,404.07,slow_stop,0,
19375,right_thumb,Right,391.00,390.50,-23.81,390.50,0,0,,391.00,377.07,slow_stop,0,
19375,right_index,Right,407.00,406.50,-15.87,406.50,0,0,,407.00,393.07,slow_stop,0,
19375,right_middle,Right,411.00,410.00,0.00,410.00,0,0,,411.00,397.07,slow_stop,0,
19375,right_ring,Right,416.00,416.00,-7.94,416.00,0,0,,412.00,398.07,slow_stop,0,
19375,right_pinky,Right,409.00,410.00,-23.81,410.00,0,0,,409.00,395.07,slow_stop,0,
19375,left_thumb,Left,418.00,419.00,31.75,419.00,0,0,,414.00,400.07,slow_stop,0,
19375,left_index,Left,408.00,407.50,23.81,407.50,0,0,,407.00,393.07,slow_stop,0,
19375,left_middle,Left,404.00,404.50,7.94,404.50,0,0,,404.00,390.07,slow_stop,0,
19375,left_ring,Left,415.00,414.00,0.00,414.00,0,0,,414.00,400.07,slow_stop,0,
19375,left_pinky,Left,416.00,416.50,-7.94,416.50,0,0,,418.00,404.07,slow_stop,0,
19437,right_thumb,Right,392.00,391.50,16.13,391.50,0,0,,391.00,377.07,slow_stop,0,
19437,right_index,Right,407.00,407.00,8.06,407.00,0,0,,407.00,393.07,slow_stop,0,
19437,right_middle,Right,408.00,409.50,-8.06,409.50,0,0,,411.00,397.07,slow_stop,0,
19437,right_ring,Right,414.00,415.00,-16.13,415.00,0,0,,412.00,398.07,slow_stop,0,
19437,right_pinky,Right,409.00,409.00,-16.13,409.00,0,0,,409.00,395.07,slow_stop,0,
19437,left_thumb,Left,418.00,418.00,-16.13,418.00,0,0,,414.00,400.07,slow_stop,0,
19437,left_index,Left,409.00,408.50,16.13,408.50,0,0,,407.00,393.07,slow_stop,0,
19437,left_middle,Left,403.00,403.50,-16.13,403.50,0,0,,404.00,390.07,slow_stop,0,
19437,left_ring,Left,415.00,415.00,16.13,415.00,0,0,,414.00,400.07,slow_stop,0,
19437,left_pinky,Left,420.00,418.00,24.19,418.00,0,0,,418.00,404.07,slow_stop,0,
19500,right_thumb,Right,393.00,392.50,15.87,392.50,0,0,,391.00,377.07,slow_stop,0,
19500,right_index,Right,409.00,408.00,15.87,408.00,0,0,,407.00,393.07,slow_stop,0,
19500,right_middle,Right,413.00,410.50,15.87,410.50,0,0,,411.00,397.07,slow_stop,0,
19500,right_ring,Right,416.00,415.00,0.00,415.00,0,0,,412.00,398.07,slow_stop,0,
19500,right_pinky,Right,411.00,410.00,15.87,410.00,0,0,,409.00,395.07,slow_stop,0,
19500,left_thumb,Left,415.00,416.50,-23.81,416.50,0,0,,414.00,400.07,slow_stop,0,
19500,left_index,Left,407.00,408.00,-7.94,408.00,0,0,,407.00,393.07,slow_stop,0,
19500,left_middle,Left,405.00,404.00,7.94,404.00,0,0,,404.00,390.07,slow_stop,0,
19500,left_ring,Left,415.00,415.00,0.00,415.00,0,0,,414.00,400.07,slow_stop,0,
19500,left_pinky,Left,413.00,416.50,-23.81,416.50,0,0,,418.00,404.07,slow_stop,0,
19577,right_thumb,Right,392.00,392.50,0.00,392.50,0,0,,391.00,377.07,slow_stop,0,
19577,right_index,Right,408.00,408.50,6.49,408.50,0,0,,407.00,393.07,slow_stop,0,
19577,right_middle,Right,412.00,412.50,25.97,412.50,0,0,,411.00,397.07,slow_stop,0,
19577,right_ring,Right,417.00,416.50,19.48,416.50,0,0,,412.00,398.07,slow_stop,0,
19577,right_pinky,Right,411.00,411.00,12.99,411.00,0,0,,409.00,395.07,slow_stop,0,
19577,left_thumb,Left,418.00,416.50,0.00,416.50,0,0,,414.00,400.07,slow_stop,0,
19577,left_index,Left,406.00,406.50,-19.48,406.50,0,0,,407.00,393.07,slow_stop,0,
19577,left_middle,Left,402.00,403.50,-6.49,403.50,0,0,,404.00,390.07,slow_stop,0,
19577,left_ring,Left,413.00,414.00,-12.99,414.00,0,0,,414.00,400.07,slow_stop,0,
19577,left_pinky,Left,415.00,414.00,-32.47,414.00,0,0,,418.00,404.07,slow_stop,0,
19640,right_thumb,Right,391.00,391.50,-15.87,391.50,0,0,,391.00,377.07,slow_stop,0,
19640,right_index,Right,406.00,407.00,-23.81,407.00,0,0,,407.00,393.07,slow_stop,0,
19640,right_middle,Right,412.00,412.00,-7.94,412.00,0,0,,411.00,397.07,slow_stop,0,
19640,right_ring,Right,417.00,417.00,7.94,417.00,0,0,,412.00,398.07,slow_stop,0,
19640,right_pinky,Right,411.00,411.00,0.00,411.00,0,0,,409.00,395.07,slow_stop,0,
19640,left_thumb,Left,418.00,418.00,23.81,418.00,0,0,,414.00,400.07,slow_stop,0,
19640,left_index,Left,410.00,408.00,23.81,408.00,0,0,,407.00,393.07,slow_stop,0,
19640,left_middle,Left,404.00,403.00,-7.94,403.00,0,0,,404.00,390.07,slow_stop,0,
19640,left_ring,Left,416.00,414.50,7.94,414.50,0,0,,414.00,400.07,slow_stop,0,
19640,left_pinky,Left,415.00,415.00,15.87,415.00,0,0,,418.00,404.07,slow_stop,0,
19718,right_thumb,Right,395.00,393.00,19.23,393.00,0,0,,391.00,377.07,slow_stop,0,
19718,right_index,Right,407.00,406.50,-6.41,406.50,0,0,,407.00,393.07,slow_stop,0,
19718,right_middle,Right,411.00,411.50,-6.41,411.50,0,0,,411.00,397.07,slow_stop,0,
19718,right_ring,Right,415.00,416.00,-12.82,416.00,0,0,,412.00,398.07,slow_stop,0,
19718,right_pinky,Right,409.00,410.00,-12.82,410.00,0,0,,409.00,395.07,slow_stop,0,
19718,left_thumb,Left,422.00,420.00,25.64,420.00,0,0,,414.00,400.07,slow_stop,0,
19718,left_index,Left,406.00,408.00,0.00,408.00,0,0,,407.00,393.07,slow_stop,0,
19718,left_middle,Left,405.00,404.50,19.23,404.50,0,0,,404.00,390.07,slow_stop,0,
19718,left_ring,Left,418.00,417.00,32.05,417.00,0,0,,414.00,400.07,slow_stop,0,
19718,left_pinky,Left,417.00,416.00,12.82,416.00,0,0,,418.00,404.07,slow_stop,0,
19780,right_thumb,Right,389.00,392.00,-16.13,392.00,0,0,,391.00,377.07,slow_stop,0,
19780,right_index,Right,406.00,406.50,0.00,406.50,0,0,,407.00,393.07,slow_stop,0,
19780,right_middle,Right,411.00,411.00,-8.06,411.00,0,0,,411.00,397.07,slow_stop,0,
19780,right_ring,Right,417.00,416.00,0.00,416.00,0,0,,412.00,398.07,slow_stop,0,
19780,right_pinky,Right,410.00,409.50,-8.06,409.50,0,0,,409.00,395.07,slow_stop,0,
19780,left_thumb,Left,422.00,422.00,32.26,422.00,0,0,,414.00,400.07,slow_stop,0,
19780,left_index,Left,407.00,406.50,-24.19,406.50,0,0,,407.00,393.07,slow_stop,0,
19780,left_middle,Left,408.00,406.50,32.26,406.50,0,0,,404.00,390.07,slow_stop,0,
19780,left_ring,Left,417.00,417.50,8.06,417.50,0,0,,414.00,400.07,slow_stop,0,
19780,left_pinky,Left,420.00,418.50,40.32,418.50,0,0,,418.00,404.07,slow_stop,0,
19843,right_thumb,Right,393.00,391.00,-15.87,391.00,0,0,,391.00,377.07,slow_stop,0,
19843,right_index,Right,409.00,407.50,15.87,407.50,0,0,,407.00,393.07,slow_stop,0,
19843,right_middle,Right,413.00,412.00,15.87,412.00,0,0,,411.00,397.07,slow_stop,0,
19843,right_ring,Right,418.00,417.50,23.81,417.50,0,0,,412.00,398.07,slow_stop,0,
19843,right_pinky,Right,412.00,411.00,23.81,411.00,0,0,,409.00,395.07,slow_stop,0,
19843,left_thumb,Left,418.00,420.00,-31.75,420.00,0,0,,414.00,400.07,slow_stop,0,
19843,left_index,Left,413.00,410.00,55.56,410.00,0,0,,407.00,393.07,slow_stop,0,
19843,left_middle,Left,402.00,405.00,-23.81,405.00,0,0,,404.00,390.07,slow_stop,0,
19843,left_ring,Left,418.00,417.50,0.00,417.50,0,0,,414.00,400.07,slow_stop,0,
19843,left_pinky,Left,413.00,416.50,-31.75,416.50,0,0,,418.00,404.07,slow_stop,0,
19905,right_thumb,Right,391.00,392.00,16.13,392.00,0,0,,391.00,377.07,slow_stop,0,
19905,right_index,Right,410.00,409.50,32.26,409.50,0,0,,407.00,393.07,slow_stop,0,
19905,right_middle,Right,414.00,413.50,24.19,413.50,0,0,,411.00,397.07,slow_stop,0,
19905,right_ring,Right,415.00,416.50,-16.13,416.50,0,0,,412.00,398.07,slow_stop,0,
19905,right_pinky,Right,410.00,411.00,0.00,411.00,0,0,,409.00,395.07,slow_stop,0,
19905,left_thumb,Left,425.00,421.50,24.19,421.50,0,0,,414.00,400.07,slow_stop,0,
19905,left_index,Left,410.00,411.50,24.19,411.50,0,0,,407.00,393.07,slow_stop,0,
19905,left_middle,Left,404.00,403.00,-32.26,403.00,0,0,,404.00,390.07,slow_stop,0,
19905,left_ring,Left,416.00,417.00,-8.06,417.00,0,0,,414.00,400.07,slow_stop,0,
19905,left_pinky,Left,411.00,412.00,-72.58,412.00,0,0,,418.00,404.07,slow_stop,0,
19968,right_thumb,Right,393.00,392.00,0.00,392.00,0,0,,391.00,377.07,slow_stop,0,
19968,right_index,Right,409.00,409.50,0.00,409.50,0,0,,407.00,393.07,slow_stop,0,
19968,right_middle,Right,414.00,414.00,7.94,414.00,0,0,,411.00,397.07,slow_stop,0,
19968,right_ring,Right,417.00,416.00,-7.94,416.00,0,0,,412.00,398.07,slow_stop,0,
19968,right_pinky,Right,409.00,409.50,-23.81,409.50,0,0,,409.00,395.07,slow_stop,0,
19968,left_thumb,Left,424.00,424.50,47.62,424.50,0,0,,414.00,400.07,slow_stop,0,
19968,left_index,Left,404.00,407.00,-71.43,407.00,0,0,,407.00,393.07,slow_stop,0,
19968,left_middle,Left,405.00,404.50,23.81,404.50,0,0,,404.00,390.07,slow_stop,0,
19968,left_ring,Left,415.00,415.50,-23.81,415.50,0,0,,414.00,400.07,slow_stop,0,
19968,left_pinky,Left,417.00,414.00,31.75,414.00,0,0,,418.00,404.07,slow_stop,0,
20047,right_thumb,Right,399.00,396.00,50.63,396.00,0,0,,391.00,377.07,slow_stop,0,
20047,right_index,Right,406.00,407.50,-25.32,407.50,0,0,,407.00,393.07,slow_stop,0,
20047,right_middle,Right,410.00,412.00,-25.32,412.00,0,0,,411.00,397.07,slow_stop,0,
20047,right_ring,Right,413.00,415.00,-12.66,415.00,0,0,,412.00,398.07,slow_stop,0,
20047,right_pinky,Right,410.00,409.50,0.00,409.50,0,0,,409.00,395.07,slow_stop,0,
20047,left_thumb,Left,415.00,419.50,-63.29,419.50,0,0,,414.00,400.07,slow_stop,0,
20047,left_index,Left,408.00,406.00,-12.66,406.00,0,0,,407.00,393.07,slow_stop,0,
20047,left_middle,Left,406.00,405.50,12.66,405.50,0,0,,404.00,390.07,slow_stop,0,
20047,left_ring,Left,416.00,415.50,0.00,415.50,0,0,,414.00,400.07,slow_stop,0,
20047,left_pinky,Left,418.00,417.50,44.30,417.50,0,0,,418.00,404.07,slow_stop,0,
20108,right_thumb,Right,395.00,397.00,16.39,397.00,0,0,,391.00,377.07,slow_stop,0,
20108,right_index,Right,405.00,405.50,-32.79,405.50,0,0,,407.00,393.07,slow_stop,0,
20108,right_middle,Right,410.00,410.00,-32.79,410.00,0,0,,411.00,397.07,slow_stop,0,
20108,right_ring,Right,417.00,415.00,0.00,415.00,0,0,,412.00,398.07,slow_stop,0,
20108,right_pinky,Right,408.00,409.00,-8.20,409.00,0,0,,409.00,395.07,slow_stop,0,
20108,left_thumb,Left,417.00,416.00,-57.38,416.00,0,0,,414.00,400.07,slow_stop,0,
20108,left_index,Left,409.00,408.50,40.98,408.50,0,0,,407.00,393.07,slow_stop,0,
20108,left_middle,Left,404.00,405.00,-8.20,405.00,0,0,,404.00,390.07,slow_stop,0,
20108,left_ring,Left,418.00,417.00,24.59,417.00,0,0,,414.00,400.07,slow_stop,0,
20108,left_pinky,Left,419.00,418.50,16.39,418.50,0,0,,418.00,404.07,slow_stop,0,
20172,right_thumb,Right,392.00,393.50,-54.69,393.50,0,0,,391.00,377.07,slow_stop,0,
20172,right_index,Right,407.00,406.00,7.81,406.00,0,0,,407.00,393.07,slow_stop,0,
20172,right_middle,Right,411.00,410.50,7.81,410.50,0,0,,411.00,397.07,slow_stop,0,
20172,right_ring,Right,416.00,416.50,23.44,416.50,0,0,,412.00,398.07,slow_stop,0,
20172,right_pinky,Right,411.00,409.50,7.81,409.50,0,0,,409.00,395.07,slow_stop,0,
20172,left_thumb,Left,420.00,418.50,39.06,418.50,0,0,,414.00,400.07,slow_stop,0,
20172,left_index,Left,408.00,408.50,0.00,408.50,0,0,,407.00,393.07,slow_stop,0,
20172,left_middle,Left,405.00,404.50,-7.81,404.50,0,0,,404.00,390.07,slow_stop,0,
20172,left_ring,Left,415.00,416.50,-7.81,416.50,0,0,,414.00,400.07,slow_stop,0,
20172,left_pinky,Left,418.00,418.50,0.00,418.50,0,0,,418.00,404.07,slow_stop,0,
20233,right_thumb,Right,392.00,392.00,-24.59,392.00,0,0,,391.00,377.07,slow_stop,0,
20233,right_index,Right,410.00,408.50,40.98,408.50,0,0,,407.00,393.07,slow_stop,0,
20233,right_middle,Right,414.00,412.50,32.79,412.50,0,0,,411.00,397.07,slow_stop,0,
20233,right_ring,Right,416.00,416.00,-8.20,416.00,0,0,,412.00,398.07,slow_stop,0,
20233,right_pinky,Right,412.00,411.50,32.79,411.50,0,0,,409.00,395.07,slow_stop,0,
20233,left_thumb,Left,415.00,417.50,-16.39,417.50,0,0,,414.00,400.07,slow_stop,0,
20233,left_index,Left,408.00,408.00,-8.20,408.00,0,0,,407.00,393.07,slow_stop,0,
20233,left_middle,Left,403.00,404.00,-8.20,404.00,0,0,,404.00,390.07,slow_stop,0,
20233,left_ring,Left,419.00,417.00,8.20,417.00,0,0,,414.00,400.07,slow_stop,0,
20233,left_pinky,Left,416.00,417.00,-24.59,417.00,0,0,,418.00,404.07,slow_stop,0,
20297,right_thumb,Right,393.00,392.50,7.81,392.50,0,0,,391.00,377.07,slow_stop,0,
20297,right_index,Right,408.00,409.00,7.81,409.00,0,0,,407.00,393.07,slow_stop,0,
20297,right_middle,Right,412.00,413.00,7.81,413.00,0,0,,411.00,397.07,slow_stop,0,
20297,right_ring,Right,418.00,417.00,15.62,417.00,0,0,,412.00,398.07,slow_stop,0,
20297,right_pinky,Right,412.00,412.00,7.81,412.00,0,0,,409.00,395.07,slow_stop,0,
20297,left_thumb,Left,418.00,416.50,-15.62,416.50,0,0,,414.00,400.07,slow_stop,0,
20297,left_index,Left,408.00,408.00,0.00,408.00,0,0,,407.00,393.07,slow_stop,0,
20297,left_middle,Left,407.00,405.00,15.62,405.00,0,0,,404.00,390.07,slow_stop,0,
20297,left_ring,Left,414.00,416.50,-7.81,416.50,0,0,,414.00,400.07,slow_stop,0,
20297,left_pinky,Left,417.00,416.50,-7.81,416.50,0,0,,418.00,404.07,slow_stop,0,
20375,right_thumb,Right,392.00,392.50,0.00,392.50,0,0,,391.00,377.07,slow_stop,0,
20375,right_index,Right,408.00,408.00,-12.82,408.00,0,0,,407.00,393.07,slow_stop,0,
20375,right_middle,Right,413.00,412.50,-6.41,412.50,0,0,,411.00,397.07,slow_stop,0,
20375,right_ring,Right,416.00,417.00,0.00,417.00,0,0,,412.00,398.07,slow_stop,0,
20375,right_pinky,Right,411.00,411.50,-6.41,411.50,0,0,,409.00,395.07,slow_stop,0,
20375,left_thumb,Left,416.00,417.00,6.41,417.00,0,0,,414.00,400.07,slow_stop,0,
20375,left_index,Left,408.00,408.00,0.00,408.00,0,0,,407.00,393.07,slow_stop,0,
20375,left_middle,Left,408.00,407.50,32.05,407.50,0,0,,404.00,390.07,slow_stop,0,
20375,left_ring,Left,416.00,415.00,-19.23,415.00,0,0,,414.00,400.07,slow_stop,0,
20375,left_pinky,Left,416.00,416.50,0.00,416.50,0,0,,418.00,404.07,slow_stop,0,
20437,right_thumb,Right,390.00,391.00,-24.19,391.00,0,0,,391.00,377.07,slow_stop,0,
20437,right_index,Right,407.00,407.50,-8.06,407.50,0,0,,407.00,393.07,slow_stop,0,
20437,right_middle,Right,410.00,411.50,-16.13,411.50,0,0,,411.00,397.07,slow_stop,0,
20437,right_ring,Right,416.00,416.00,-16.13,416.00,0,0,,412.00,398.07,slow_stop,0,
20437,right_pinky,Right,410.00,410.50,-16.13,410.50,0,0,,409.00,395.07,slow_stop,0,
20437,left_thumb,Left,414.00,415.00,-32.26,415.00,0,0,,414.00,400.07,slow_stop,0,
20437,left_index,Left,404.00,406.00,-32.26,406.00,0,0,,407.00,393.07,slow_stop,0,
20437,left_middle,Left,402.00,405.00,-40.32,405.00,0,0,,404.00,390.07,slow_stop,0,
20437,left_ring,Left,410.00,413.00,-32.26,413.00,0,0,,414.00,400.07,slow_stop,0,
20437,left_pinky,Left,416.00,416.00,-8.06,416.00,0,0,,418.00,404.07,slow_stop,0,
20515,right_thumb,Right,393.00,391.50,6.41,391.50,0,0,,391.00,377.07,slow_stop,0,
20515,right_index,Right,408.00,407.50,0.00,407.50,0,0,,407.00,393.07,slow_stop,0,
20515,right_middle,Right,413.00,411.50,0.00,411.50,0,0,,411.00,397.07,slow_stop,0,
20515,right_ring,Right,417.00,416.50,6.41,416.50,0,0,,412.00,398.07,slow_stop,0,
20515,right_pinky,Right,411.00,410.50,0.00,410.50,0,0,,409.00,395.07,slow_stop,0,
20515,left_thumb,Left,416.00,415.00,0.00,415.00,0,0,,414.00,400.07,slow_stop,0,
20515,left_index,Left,409.00,406.50,6.41,406.50,0,0,,407.00,393.07,slow_stop,0,
20515,left_middle,Left,406.00,404.00,-12.82,404.00,0,0,,404.00,390.07,slow_stop,0,
20515,left_ring,Left,412.00,411.00,-25.64,411.00,0,0,,414.00,400.07,slow_stop,0,
20515,left_pinky,Left,421.00,418.50,32.05,418.50,0,0,,418.00,404.07,slow_stop,0,
20577,right_thumb,Right,397.00,395.00,56.45,395.00,0,0,,391.00,377.07,slow_stop,0,
20577,right_index,Right,409.00,408.50,16.13,408.50,0,0,,407.00,393.07,slow_stop,0,
20577,right_middle,Right,412.00,412.50,16.13,412.50,0,0,,411.00,397.07,slow_stop,0,
20577,right_ring,Right,417.00,417.00,8.06,417.00,0,0,,412.00,398.07,slow_stop,0,
20577,right_pinky,Right,415.00,413.00,40.32,413.00,0,0,,409.00,395.07,slow_stop,0,
20577,left_thumb,Left,418.00,417.00,32.26,417.00,0,0,,414.00,400.07,slow_stop,0,
20577,left_index,Left,409.00,409.00,40.32,409.00,0,0,,407.00,393.07,slow_stop,0,
20577,left_middle,Left,405.00,405.50,24.19,405.50,0,0,,404.00,390.07,slow_stop,0,
20577,left_ring,Left,416.00,414.00,48.39,414.00,0,0,,414.00,400.07,slow_stop,0,
20577,left_pinky,Left,418.00,419.50,16.13,419.50,0,0,,418.00,404.07,slow_stop,0,
20640,right_thumb,Right,392.00,394.50,-7.94,394.50,0,0,,391.00,377.07,slow_stop,0,
20640,right_index,Right,408.00,408.50,0.00,408.50,0,0,,407.00,393.07,slow_stop,0,
20640,right_middle,Right,411.00,411.50,-15.87,411.50,0,0,,411.00,397.07,slow_stop,0,
20640,right_ring,Right,416.00,416.50,-7.94,416.50,0,0,,412.00,398.07,slow_stop,0,
20640,right_pinky,Right,410.00,412.50,-7.94,412.50,0,0,,409.00,395.07,slow_stop,0,
20640,left_thumb,Left,417.00,417.50,7.94,417.50,0,0,,414.00,400.07,slow_stop,0,
20640,left_index,Left,411.00,410.00,15.87,410.00,0,0,,407.00,393.07,slow_stop,0,
20640,left_middle,Left,403.00,404.00,-23.81,404.00,0,0,,404.00,390.07,slow_stop,0,
20640,left_ring,Left,416.00,416.00,31.75,416.00,0,0,,414.00,400.07,slow_stop,0,
20640,left_pinky,Left,419.00,418.50,-15.87,418.50,0,0,,418.00,404.07,slow_stop,0,
20702,right_thumb,Right,390.00,391.00,-56.45,391.00,0,0,,391.00,377.07,slow_stop,0,
20702,right_index,Right,403.00,405.50,-48.39,405.50,0,0,,407.00,393.07,slow_stop,0,
20702,right_middle,Right,409.00,410.00,-24.19,410.00,0,0,,411.00,397.07,slow_stop,0,
20702,right_ring,Right,416.00,416.00,-8.06,416.00,0,0,,412.00,398.07,slow_stop,0,
20702,right_pinky,Right,409.00,409.50,-48.39,409.50,0,0,,409.00,395.07,slow_stop,0,
20702,left_thumb,Left,421.00,419.00,24.19,419.00,0,0,,414.00,400.07,slow_stop,0,
20702,left_index,Left,406.00,408.50,-24.19,408.50,0,0,,407.00,393.07,slow_stop,0,
20702,left_middle,Left,403.00,403.00,-16.13,403.00,0,0,,404.00,390.07,slow_stop,0,
20702,left_ring,Left,413.00,414.50,-24.19,414.50,0,0,,414.00,400.07,slow_stop,0,
20702,left_pinky,Left,415.00,417.00,-24.19,417.00,0,0,,418.00,404.07,slow_stop,0,
20765,right_thumb,Right,394.00,392.00,15.87,392.00,0,0,,391.00,377.07,slow_stop,0,
20765,right_index,Right,408.00,405.50,0.00,405.50,0,0,,407.00,393.07,slow_stop,0,
20765,right_middle,Right,409.00,409.00,-15.87,409.00,0,0,,411.00,397.07,slow_stop,0,
